LG2	156
LG2	152
LG2	152
LG2	150
LG2	211
LG2	173
LG2	156
LG2	83
LG2	221
LG2	126
LG2	451
LG2	217
LG2	517
LG2	177
LG2	443
LG2	381
LG2	202
LG2	209
LG2	174
LG2	98
LG2	301
LG2	262
LG2	1306
LG2	286
LG2	134
LG2	207
LG2	218
LG2	267
LG2	143
LG2	266
LG2	133
LG2	134
LG2	179
LG2	127
LG2	228
LG2	135
LG2	281
LG2	217
LG2	602
LG2	585
LG2	232
LG2	181
LG2	664
LG2	994
LG2	167
LG2	167
LG2	231
LG2	290
LG2	113
LG2	135
LG2	53
LG2	47
LG2	198
LG2	189
LG2	562
LG2	131
LG2	187
LG2	325
LG2	283
LG2	107
LG2	500
LG2	47
LG2	261
LG2	333
LG2	648
LG2	161
LG2	172
LG2	430
LG2	163
LG2	136
LG2	1011
LG2	234
LG2	528
LG2	454
LG2	125
LG2	94
LG2	148
LG2	421
LG2	587
LG2	387
LG2	400
LG2	218
LG2	104
LG2	306
LG2	252
LG2	158
LG2	363
LG2	208
LG2	213
LG2	383
LG2	115
LG2	165
LG2	491
LG2	230
LG2	132
LG2	1016
LG2	155
LG2	151
LG2	211
LG2	170
LG2	133
LG2	684
LG2	104
LG2	835
LG2	796
LG2	153
LG2	154
LG2	132
LG2	201
LG2	646
LG2	122
LG2	253
LG2	263
LG2	322
LG2	277
LG2	227
LG2	1799
LG2	177
LG2	771
LG2	268
LG2	53
LG2	259
LG2	128
LG2	249
LG2	1083
LG2	1190
LG2	210
LG2	402
LG2	156
LG2	139
LG2	2453
LG2	934
LG2	347
LG2	123
LG2	38
LG2	726
LG2	231
LG2	229
LG2	140
LG2	491
LG2	170
LG2	171
LG2	358
LG2	139
LG2	1411
LG2	17
LG2	700
LG2	100
LG2	150
LG2	160
LG2	298
LG2	112
LG2	730
LG2	179
LG2	166
LG2	303
LG2	443
LG2	215
LG2	499
LG2	191
LG2	240
LG2	140
LG2	105
LG2	614
LG2	194
LG2	210
LG2	238
LG2	201
LG2	115
LG2	892
LG2	131
LG2	180
LG2	538
LG2	222
LG2	504
LG2	378
LG2	131
LG2	555
LG2	175
LG2	458
LG2	408
LG2	267
LG2	146
LG2	171
LG2	199
LG2	13
LG2	274
LG2	80
LG2	321
LG2	251
LG2	118
LG2	1038
LG2	228
LG2	277
LG2	517
LG2	311
LG2	200
LG2	327
LG2	362
LG2	282
LG2	341
LG2	234
LG2	76
LG2	191
LG2	346
LG2	798
LG2	1614
LG2	84
LG2	1648
LG2	415
LG2	563
LG2	65
LG2	322
LG2	85
LG2	224
LG2	307
LG2	236
LG2	179
LG2	256
LG2	61
LG2	125
LG2	114
LG2	133
LG2	104
LG2	207
LG2	52
LG2	198
LG2	85
LG2	74
LG2	228
LG2	280
LG2	102
LG2	191
LG2	142
LG2	220
LG2	137
LG2	131
LG2	97
LG2	80
LG2	75
LG2	244
LG2	63
LG2	87
LG2	232
LG2	93
LG2	121
LG2	166
LG2	83
LG2	130
LG2	430
LG2	128
LG2	253
LG2	564
LG2	196
LG2	371
LG2	147
LG2	102
LG2	148
LG2	495
LG2	446
LG2	125
LG2	79
LG2	642
LG2	150
LG2	198
LG2	141
LG2	332
LG2	139
LG2	351
LG2	2018
LG2	563
LG2	523
LG2	64
LG2	134
LG2	197
LG2	240
LG2	75
LG2	202
LG2	163
LG2	99
LG2	284
LG2	122
LG2	237
LG2	168
LG2	163
LG2	135
LG2	166
LG2	140
LG2	115
LG2	196
LG2	284
LG2	211
LG2	321
LG2	100
LG2	132
LG2	110
LG2	93
LG2	261
LG2	396
LG2	467
LG2	88
LG2	11
LG2	8
LG2	124
LG2	174
LG2	212
LG2	79
LG2	451
LG2	295
LG2	168
LG2	353
LG2	641
LG2	320
LG2	465
LG2	492
LG2	373
LG2	258
LG2	239
LG2	3172
LG2	679
LG2	643
LG2	177
LG2	180
LG2	154
LG2	100
LG2	88
LG2	281
LG2	638
LG2	166
LG2	63
LG2	108
LG2	811
LG2	740
LG2	916
LG2	645
LG2	363
LG2	309
LG2	341
LG2	131
LG2	259
LG2	781
LG2	536
LG2	394
LG2	147
LG2	297
LG2	306
LG2	152
LG2	241
LG2	385
LG2	603
LG2	237
LG2	308
LG2	314
LG2	593
LG2	257
LG2	165
LG2	338
LG2	213
LG2	104
LG2	115
LG2	92
LG2	352
LG2	176
LG2	111
LG2	316
LG2	233
LG2	265
LG2	417
LG2	3
LG2	92
LG2	296
LG2	48
LG2	441
LG2	328
LG2	213
LG2	349
LG2	115
LG2	117
LG2	347
LG2	164
LG2	253
LG2	194
LG2	225
LG2	114
LG2	773
LG2	581
LG2	303
LG2	104
LG2	399
LG2	217
LG2	851
LG2	138
LG2	479
LG2	619
LG2	145
LG2	631
LG2	201
LG2	166
LG2	341
LG2	272
LG2	270
LG2	129
LG2	486
LG2	690
LG2	119
LG2	525
LG2	243
LG2	4502
LG2	17
LG2	62
LG2	114
LG2	305
LG2	386
LG2	171
LG2	936
LG2	366
LG2	84
LG2	565
LG2	842
LG2	199
LG2	198
LG2	480
LG2	235
LG2	528
LG2	542
LG2	851
LG2	990
LG2	379
LG2	470
LG2	300
LG2	487
LG2	474
LG2	156
LG2	259
LG2	311
LG2	594
LG2	559
LG2	261
LG2	329
LG2	593
LG2	482
LG2	394
LG2	87
LG2	70
LG2	350
LG2	242
LG2	565
LG2	212
LG2	449
LG2	597
LG2	722
LG2	114
LG2	188
LG2	45
LG2	317
LG2	463
LG2	400
LG2	201
LG2	553
LG2	413
LG2	287
LG2	372
LG2	78
LG2	175
LG2	325
LG2	53
LG2	1407
LG2	856
LG2	145
LG2	361
LG2	281
LG2	126
LG2	161
LG2	67
LG2	349
LG2	398
LG2	280
LG2	873
LG2	68
LG2	475
LG2	111
LG2	144
LG2	300
LG2	201
LG2	391
LG2	851
LG2	128
LG2	143
LG2	151
LG2	360
LG2	144
LG2	288
LG2	148
LG2	205
LG2	86
LG2	413
LG2	566
LG2	147
LG2	382
LG2	149
LG2	75
LG2	841
LG2	297
LG2	627
LG2	559
LG2	423
LG2	379
LG2	671
LG2	50
LG2	155
LG2	121
LG2	173
LG2	195
LG2	94
LG2	229
LG2	402
LG2	364
LG2	335
LG2	120
LG2	398
LG2	66
LG2	423
LG2	152
LG2	611
LG2	551
LG2	305
LG2	725
LG2	218
LG2	133
LG2	170
LG2	272
LG2	108
LG2	257
LG2	81
LG2	164
LG2	545
LG2	176
LG2	3341
LG2	224
LG2	75
LG2	79
LG2	203
LG2	83
LG2	251
LG2	416
LG2	464
LG2	359
LG2	66
LG2	304
LG2	181
LG2	406
LG2	125
LG2	83
LG2	243
LG2	57
LG2	56
LG2	41
LG2	364
LG2	1099
LG2	3754
LG2	76
LG2	541
LG2	137
LG2	173
LG2	175
LG2	392
LG2	254
LG2	364
LG2	290
LG2	591
LG2	616
LG2	113
LG2	426
LG2	390
LG2	632
LG2	163
LG2	613
LG2	50
LG2	301
LG2	620
LG2	697
LG2	1483
LG2	192
LG2	188
LG2	325
LG2	345
LG2	119
LG2	115
LG2	403
LG2	799
LG2	368
LG2	171
LG2	162
LG2	980
LG2	278
LG2	479
LG2	508
LG2	438
LG2	700
LG2	890
LG2	62
LG2	801
LG2	247
LG2	152
LG2	110
LG2	181
LG2	198
LG2	355
LG2	180
LG2	436
LG2	6070
LG2	469
LG2	260
LG2	55
LG2	444
LG2	215
LG2	586
LG2	1111
LG2	404
LG2	1286
LG2	409
LG2	510
LG2	323
LG2	44
LG2	1435
LG2	119
LG2	683
LG2	218
LG2	146
LG2	706
LG2	96
LG2	602
LG2	106
LG2	299
LG2	879
LG2	345
LG2	441
LG2	382
LG2	779
LG2	344
LG2	198
LG2	172
LG2	93
LG2	200
LG2	170
LG2	74
LG2	138
LG2	122
LG2	425
LG2	2366
LG2	385
LG2	2366
LG2	328
LG2	525
LG2	1134
LG2	67
LG2	172
LG2	139
LG2	75
LG2	187
LG2	254
LG2	216
LG2	168
LG2	90
LG2	236
LG2	349
LG2	207
LG2	136
LG2	158
LG2	135
LG2	105
LG2	171
LG2	120
LG2	129
LG2	174
LG2	242
LG2	131
LG2	291
LG2	406
LG2	858
LG2	136
LG2	389
LG2	150
LG2	159
LG2	223
LG2	405
LG2	644
LG2	408
LG2	579
LG2	412
LG2	537
LG2	300
LG2	255
LG2	278
LG2	286
LG2	598
LG2	155
LG2	319
LG2	319
LG2	135
LG2	278
LG2	174
LG2	389
LG2	92
LG2	219
LG2	160
LG2	96
LG2	148
LG2	300
LG2	134
LG2	124
LG2	124
LG2	133
LG2	206
LG2	156
LG2	113
LG2	470
LG2	526
LG2	73
LG2	176
LG2	96
LG2	1915
LG2	111
LG2	227
LG2	127
LG2	306
LG2	228
LG2	84
LG2	55
LG2	551
LG2	1123
LG2	205
LG2	82
LG2	305
LG2	355
LG2	129
LG2	151
LG2	188
LG2	458
LG2	132
LG2	243
LG2	102
LG2	154
LG2	90
LG2	159
LG2	233
LG2	149
LG2	233
LG2	167
LG2	172
LG2	379
LG2	556
LG2	282
LG2	612
LG2	47
LG2	181
LG2	232
LG2	205
LG2	172
LG2	149
LG2	158
LG2	134
LG2	130
LG2	82
LG2	388
LG2	164
LG2	116
LG2	228
LG2	134
LG2	129
LG2	96
LG2	322
LG2	60
LG2	151
LG2	174
LG2	173
LG2	209
LG2	115
LG2	181
LG2	213
LG2	157
LG2	548
LG2	150
LG2	145
LG2	934
LG2	318
LG2	750
LG2	487
LG2	1014
LG2	674
LG2	326
LG2	856
LG2	362
LG2	233
LG2	172
LG2	192
LG2	145
LG2	141
LG2	638
LG2	197
LG2	127
LG2	1238
LG2	767
LG2	725
LG2	1167
LG2	792
LG2	298
LG2	424
LG2	231
LG2	528
LG2	36
LG2	449
LG2	273
LG2	335
LG2	271
LG2	318
LG2	346
LG2	238
LG2	209
LG2	592
LG2	252
LG2	449
LG2	288
LG2	332
LG2	643
LG2	543
LG2	543
LG2	552
LG2	483
LG2	613
LG2	239
LG2	1841
LG2	1856
LG2	381
LG2	873
LG2	68
LG2	96
LG2	758
LG2	890
LG2	558
LG2	635
LG2	142
LG2	690
LG2	62
LG2	229
LG2	111
LG2	207
LG2	113
LG2	154
LG2	166
LG2	119
LG2	158
LG2	41
LG2	144
LG2	177
LG2	137
LG2	461
LG2	952
LG2	125
LG2	447
LG2	502
LG2	148
LG2	117
LG2	588
LG2	179
LG2	311
LG2	39
LG2	353
LG2	608
LG2	498
LG2	2023
LG2	443
LG2	258
LG2	270
LG2	225
LG2	188
LG2	267
LG2	288
LG2	313
LG2	252
LG2	216
LG2	440
LG2	460
LG2	295
LG2	135
LG2	671
LG2	191
LG2	373
LG2	4245
LG2	529
LG2	1951
LG2	718
LG2	378
LG2	932
LG2	932
LG2	984
LG2	694
LG2	304
LG2	106
LG2	300
LG2	343
LG2	65
LG2	535
LG2	847
LG2	137
LG2	218
LG2	923
LG2	230
LG2	495
LG2	160
LG2	85
LG2	487
LG2	643
LG2	353
LG2	58
LG2	246
LG2	308
LG2	66
LG2	237
LG2	353
LG2	586
LG2	388
LG2	407
LG2	110
LG2	367
LG2	396
LG2	249
LG2	162
LG2	102
LG2	66
LG2	154
LG2	154
LG2	78
LG2	102
LG2	162
LG2	328
LG2	659
LG2	330
LG2	154
LG2	63
LG2	604
LG2	751
LG2	1443
LG2	207
LG2	173
LG2	269
LG2	458
LG2	320
LG2	106
LG2	250
LG2	1104
LG2	176
LG2	477
LG2	912
LG2	286
LG2	224
LG2	772
LG2	55
LG2	268
LG2	228
LG2	744
LG2	801
LG2	227
LG2	444
LG2	351
LG2	334
LG2	278
LG2	431
LG2	250
LG2	127
LG2	342
LG2	829
LG2	514
LG2	310
LG2	573
LG2	281
LG2	154
LG2	465
LG2	71
LG2	734
LG2	273
LG2	281
LG2	978
LG2	239
LG2	374
LG2	121
LG2	373
LG2	126
LG2	129
LG2	296
LG2	227
LG2	360
LG2	39
LG2	147
LG2	102
LG2	179
LG2	260
LG2	266
LG2	184
LG2	145
LG2	240
LG2	145
LG2	258
LG2	379
LG2	76
LG2	1078
LG2	179
LG2	275
LG2	227
LG2	122
LG2	574
LG2	107
LG2	159
LG2	254
LG2	145
LG2	141
LG2	354
LG2	188
LG2	131
LG2	132
LG2	315
LG2	450
LG2	243
LG2	161
LG2	241
LG2	152
LG2	58
LG2	137
LG2	174
LG2	96
LG2	139
LG2	303
LG2	143
LG2	139
LG2	86
LG2	453
LG2	787
LG2	316
LG2	95
LG2	161
LG2	374
LG2	119
LG2	52
LG2	207
LG2	92
LG2	173
LG2	152
LG2	135
LG2	109
LG2	108
LG2	202
LG2	44
LG2	270
LG2	202
LG2	180
LG2	209
LG2	74
LG2	828
LG2	242
LG2	815
LG2	142
LG2	261
LG2	187
LG2	274
LG2	408
LG2	539
LG2	541
LG2	170
LG2	60
LG2	410
LG2	476
LG2	118
LG2	456
LG2	88
LG2	173
LG2	251
LG2	654
LG2	122
LG2	282
LG2	177
LG2	186
LG2	226
LG2	74
LG2	401
LG2	151
LG2	55
LG2	280
LG2	194
LG2	223
LG2	434
LG2	3692
LG2	802
LG2	152
LG2	168
LG2	260
LG2	180
LG2	146
LG2	222
LG2	324
LG2	154
LG2	129
LG2	226
LG2	87
LG2	482
LG2	290
LG2	323
LG2	103
LG2	115
LG2	3314
LG2	359
LG2	217
LG2	141
LG2	331
LG2	219
LG2	686
LG2	35
LG2	181
LG2	168
LG2	107
LG2	169
LG2	66
LG2	145
LG2	173
LG2	53
LG2	226
LG2	831
LG2	137
LG2	159
LG2	144
LG2	123
LG2	342
LG2	632
LG2	1054
LG2	160
LG2	88
LG2	1591
LG2	738
LG2	399
LG2	702
LG2	153
LG2	156
LG2	293
LG2	57
LG2	242
LG2	263
LG2	284
LG2	145
LG2	350
LG2	331
LG2	741
LG2	274
LG2	377
LG2	409
LG2	472
LG2	263
LG2	644
LG2	197
LG2	504
LG2	106
LG2	158
LG2	209
LG2	298
LG2	115
LG2	192
LG2	854
LG2	269
LG2	69
LG2	354
LG2	701
LG2	424
LG2	124
LG2	381
LG2	132
LG2	383
LG2	571
LG2	260
LG2	166
LG2	736
LG2	1243
LG2	185
LG2	243
LG2	876
LG2	356
LG2	109
LG2	184
LG2	1161
LG2	588
LG2	421
LG2	1397
LG2	452
LG2	91
LG2	147
LG2	585
LG2	1117
LG2	312
LG2	310
LG2	402
LG2	307
LG2	455
LG2	111
LG2	112
LG2	375
LG2	71
LG2	587
LG2	365
LG2	33
LG2	187
LG2	173
LG2	269
LG2	115
LG2	1579
LG2	264
LG2	151
LG2	382
LG2	237
LG2	362
LG2	324
LG2	114
LG2	163
LG2	410
LG2	234
LG2	743
LG2	231
LG2	90
LG2	568
LG2	132
LG2	67
LG2	383
LG2	310
LG2	250
LG2	72
LG2	229
LG2	393
LG2	142
LG2	404
LG2	336
LG2	29
LG2	3304
LG2	2986
LG2	1926
LG2	260
LG2	659
LG2	164
LG2	564
LG2	203
LG2	352
LG2	168
LG2	122
LG2	194
LG2	560
LG2	240
LG2	432
LG2	749
LG2	340
LG2	199
LG2	39
LG2	400
LG2	169
LG2	573
LG2	264
LG2	173
LG2	553
LG2	537
LG2	439
LG2	405
LG2	629
LG2	595
LG2	1200
LG2	230
LG2	378
LG2	50
LG2	263
LG2	282
LG2	247
LG2	394
LG2	123
LG2	396
LG2	516
LG2	209
LG2	180
LG2	259
LG2	332
LG2	1021
LG2	351
LG2	624
LG2	208
LG2	542
LG2	236
LG2	338
LG2	350
LG2	343
LG2	982
LG2	290
LG2	404
LG2	880
LG2	704
LG2	1300
LG2	495
LG2	271
LG2	542
LG2	329
LG2	61
LG2	358
LG2	369
LG2	286
LG2	368
LG2	924
LG2	184
LG2	436
LG2	42
LG2	172
LG2	314
LG2	377
LG2	478
LG2	552
LG2	453
LG2	112
LG2	339
LG2	195
LG2	167
LG2	74
LG2	83
LG2	86
LG2	150
LG2	292
LG2	305
LG2	185
LG2	135
LG2	667
LG2	335
LG2	1838
LG2	188
LG2	204
LG2	187
LG2	143
LG2	197
LG2	26
LG2	95
LG2	621
LG2	1712
LG2	188
LG2	209
LG2	201
LG2	115
LG2	601
LG2	91
LG2	2248
LG2	198
LG2	215
LG2	223
LG2	814
LG2	370
LG2	228
LG2	786
LG2	730
LG2	2814
LG2	208
LG2	227
LG2	217
LG2	64
LG2	87
LG2	343
LG2	105
LG2	219
LG2	125
LG2	180
LG2	373
LG2	224
LG2	201
LG2	371
LG2	236
LG2	681
LG2	327
LG2	455
LG2	114
LG2	328
LG2	390
LG2	169
LG2	161
LG2	208
LG2	239
LG2	159
LG2	256
LG2	187
LG2	285
LG2	84
LG2	275
LG2	186
LG2	154
LG2	139
LG2	300
LG2	277
LG2	146
LG2	285
LG2	113
LG2	291
LG2	439
LG2	120
LG2	182
LG2	218
LG2	163
LG2	228
LG2	74
LG2	1055
LG2	288
LG2	279
LG2	275
LG2	159
LG2	85
LG2	155
LG2	175
LG2	114
LG2	339
LG2	466
LG2	152
LG2	110
LG2	157
LG2	252
LG2	351
LG2	185
LG2	111
LG2	346
LG2	196
LG2	179
LG2	555
LG2	222
LG2	159
LG2	252
LG2	169
LG2	82
LG2	87
LG2	107
LG2	162
LG2	136
LG2	363
LG2	131
LG2	2106
LG2	161
LG2	108
LG2	201
LG2	167
LG2	145
LG2	60
LG2	208
LG2	64
LG2	66
LG2	225
LG2	116
LG2	632
LG2	209
LG2	99
LG2	79
LG2	196
LG2	138
LG2	75
LG2	111
LG2	526
LG2	119
LG2	73
LG2	62
LG2	73
LG2	178
LG2	779
LG2	2219
LG2	122
LG2	73
LG2	219
LG2	138
LG2	470
LG2	409
LG2	238
LG2	297
LG2	220
LG2	289
LG2	62
LG2	230
LG2	60
LG2	508
LG2	275
LG2	285
LG2	455
LG2	79
LG2	863
LG2	806
LG2	280
LG2	304
LG2	471
LG2	129
LG2	204
LG2	190
LG2	965
LG2	373
LG2	577
LG2	409
LG2	89
LG2	389
LG2	372
LG2	230
LG2	142
LG2	545
LG2	232
LG2	350
LG2	856
LG2	449
LG2	223
LG2	73
LG2	177
LG2	307
LG2	562
LG2	773
LG2	516
LG2	760
LG2	60
LG2	641
LG2	246
LG2	1047
LG2	449
LG2	228
LG2	676
LG2	140
LG2	505
LG2	1326
LG2	357
LG2	547
LG2	462
LG2	58
LG2	786
LG2	445
LG2	209
LG2	769
LG2	105
LG2	409
LG2	475
LG2	306
LG2	705
LG2	363
LG2	854
LG2	670
LG2	616
LG2	126
LG2	910
LG2	148
LG2	412
LG2	432
LG2	1257
LG2	56
LG2	506
LG2	1294
LG2	34
LG2	602
LG2	191
LG2	577
LG2	111
LG2	421
LG2	310
LG2	1048
LG2	769
LG2	332
LG2	492
LG2	537
LG2	381
LG2	179
LG2	278
LG2	502
LG2	148
LG2	509
LG2	202
LG2	529
LG2	468
LG2	162
LG2	338
LG2	179
LG2	729
LG2	765
LG2	52
LG2	57
LG2	42
LG2	267
LG2	772
LG2	607
LG2	447
LG2	708
LG2	303
LG2	310
LG2	779
LG2	382
LG2	276
LG2	677
LG2	646
LG2	827
LG2	490
LG2	692
LG2	434
LG2	129
LG2	602
LG2	335
LG2	656
LG2	857
LG2	65
LG2	859
LG2	386
LG2	559
LG2	563
LG2	102
LG2	854
LG2	900
LG2	310
LG2	124
LG2	337
LG2	898
LG2	65
LG2	270
LG2	241
LG2	357
LG2	496
LG2	73
LG2	426
LG2	570
LG2	681
LG2	521
LG2	902
LG2	360
LG2	799
LG2	73
LG2	52
LG2	487
LG2	709
LG2	939
LG2	1312
LG2	24
LG2	594
LG2	713
LG2	70
LG2	1121
LG2	403
LG2	511
LG2	409
LG2	582
LG2	572
LG2	78
LG2	574
LG2	867
LG2	1273
LG2	68
LG2	120
LG2	820
LG2	644
LG2	834
LG2	668
LG2	880
LG2	182
LG2	219
LG2	708
LG2	427
LG2	239
LG2	832
LG2	400
LG2	595
LG2	316
LG2	578
LG2	789
LG2	136
LG2	273
LG2	414
LG2	96
LG2	316
LG2	264
LG2	608
LG2	117
LG2	171
LG2	357
LG2	135
LG2	906
LG2	77
LG2	146
LG2	596
LG2	202
LG2	644
LG2	433
LG2	92
LG2	369
LG2	1082
LG2	548
LG2	74
LG2	206
LG2	115
LG2	105
LG2	249
LG2	2
LG2	157
LG2	603
LG2	789
LG2	117
LG2	698
LG2	201
LG2	829
LG2	272
LG2	782
LG2	651
LG2	118
LG2	424
LG2	47
LG2	457
LG2	197
LG2	40
LG2	741
LG2	271
LG2	111
LG2	459
LG2	506
LG2	850
LG2	491
LG2	696
LG2	332
LG2	607
LG2	830
LG2	439
LG2	776
LG2	677
LG2	210
LG2	336
LG2	464
LG2	399
LG2	310
LG2	268
LG2	249
LG2	222
LG2	257
LG2	376
LG2	71
LG2	166
LG2	899
LG2	293
LG2	313
LG2	174
LG2	815
LG2	608
LG2	577
LG2	438
LG2	382
LG2	712
LG2	476
LG2	146
LG2	324
LG2	138
LG2	125
LG2	729
LG2	673
LG2	477
LG2	101
LG2	334
LG2	159
LG2	267
LG2	135
LG2	317
LG2	223
LG2	632
LG2	94
LG2	276
LG2	118
LG2	374
LG2	302
LG2	858
LG2	89
LG2	879
LG2	924
LG2	126
LG2	93
LG2	592
LG2	660
LG2	593
LG2	277
LG2	119
LG2	59
LG2	873
LG2	541
LG2	455
LG2	337
LG2	62
LG2	448
LG2	31
LG2	486
LG2	654
LG2	928
LG2	504
LG2	282
LG2	435
LG2	1063
LG2	518
LG2	675
LG2	830
LG2	218
LG2	316
LG2	255
LG2	583
LG2	430
LG2	165
LG2	410
LG2	151
LG2	441
LG2	546
LG2	275
LG2	504
LG2	762
LG2	730
LG2	358
LG2	143
LG2	355
LG2	312
LG2	139
LG2	241
LG2	320
LG2	148
LG2	79
LG2	98
LG2	126
LG2	366
LG2	432
LG2	307
LG2	273
LG2	400
LG2	56
LG2	289
LG2	872
LG2	615
LG2	623
LG2	954
LG2	459
LG2	370
LG2	339
LG2	235
LG2	135
LG2	482
LG2	422
LG2	511
LG2	1134
LG2	120
LG2	69
LG2	147
LG2	38
LG2	134
LG2	483
LG2	356
LG2	255
LG2	167
LG2	857
LG2	278
LG2	494
LG2	525
LG2	910
LG2	303
LG2	510
LG2	94
LG2	764
LG2	540
LG2	645
LG2	610
LG2	260
LG2	526
LG2	184
LG2	181
LG2	392
LG2	397
LG2	673
LG2	368
LG2	121
LG2	188
LG2	238
LG2	204
LG2	139
LG2	407
LG2	288
LG2	346
LG2	375
LG2	416
LG2	44
LG2	131
LG2	400
LG2	440
LG2	519
LG2	146
LG2	224
LG2	256
LG2	277
LG2	157
LG2	1339
LG2	400
LG2	164
LG2	31
LG2	335
LG2	1111
